"","Marital.status2","Marital.statusOthers","Application.mode12","Application.mode14","Application.mode8","Application.modeOthers","Application.order","Course2","Course3","Course4","Course5","Course6","Course7","Course8","Course9","Course10","Course11","Course12","Course13","Course14","Course15","Course16","Course17","Daytime.evening.attendance1","Previous.qualification12","Previous.qualification14","Previous.qualificationOthers","Nacionality14","Nacionality9","NacionalityOthers","Mother.s.qualification13","Mother.s.qualification22","Mother.s.qualification23","Mother.s.qualification3","Mother.s.qualificationOthers","Father.s.qualification14","Father.s.qualification24","Father.s.qualification27","Father.s.qualification28","Father.s.qualification3","Father.s.qualificationOthers","Mother.s.occupation3","Mother.s.occupation4","Mother.s.occupation5","Mother.s.occupation6","Mother.s.occupation8","Mother.s.occupationOthers","Father.s.occupation11","Father.s.occupation4","Father.s.occupation5","Father.s.occupation6","Father.s.occupation7","Father.s.occupation8","Father.s.occupation9","Father.s.occupationOthers","Displaced1","Educational.special.needs1","Debtor1","Tuition.fees.up.to.date1","Gender1","Scholarship.holder1","Age.at.enrollment","International1","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP","TargetGraduate"
"2291",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0377358490566038,0,0,0.192307692307692,0.111111111111111,0.192307692307692,0.688741721854305,0,0,0.217391304347826,0.151515151515152,0.25,0.710769230769231,0,0.209302325581395,0,0.124174372523118,1
"2292",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0377358490566038,0,0,0.230769230769231,0.177777777777778,0.192307692307692,0.56158940397351,0,0,0.260869565217391,0.242424242424242,0.25,0.592307692307692,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"2293",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.132075471698113,0,0.45,0.5,0.377777777777778,0.384615384615385,0.609271523178808,0,0.368421052631579,0.565217391304348,0.545454545454545,0.45,0.562393162393162,0,1,0.244444444444444,0.414795244385733,0
"2294",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0566037735849057,0,0,0.230769230769231,0.177777777777778,0.192307692307692,0.593377483443709,0,0,0.260869565217391,0.363636363636364,0.15,0.628205128205128,0,0,0.755555555555556,0.578599735799207,0
"2295",0,0,0,0,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.150943396226415,0,0.1,0.269230769230769,0.2,0.230769230769231,0.666035950804163,0,0.263157894736842,0.391304347826087,0.272727272727273,0.45,0.676068376068376,0,1,0.244444444444444,0.414795244385733,1
"2296",0,0,0,0,0,1,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.0566037735849057,0,0,0.230769230769231,0.2,0.230769230769231,0.712288447387785,0,0,0.260869565217391,0.272727272727273,0.25,0.678461538461538,0,0.732558139534884,0.111111111111111,0.640686922060766,1
"2297",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0188679245283019,0,0,0.269230769230769,0.155555555555556,0.269230769230769,0.673831598864711,0,0,0.347826086956522,0.333333333333333,0.4,0.689529914529914,0,0.406976744186047,0.311111111111111,0.803170409511229,0
"2298",0,0,0,0,0,1,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.0754716981132075,0,0,0.230769230769231,0.244444444444444,0.230769230769231,0.711447492904447,0,0,0.260869565217391,0.363636363636364,0.3,0.692307692307692,0,0.918604651162791,0.8,0,1
"2299",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0754716981132075,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.683973509933775,0,0,0.347826086956522,0.242424242424242,0.35,0.695153846153846,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"2300",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.671081677704194,0,0,0.260869565217391,0.181818181818182,0.3,0.735897435897436,0,0.593023255813953,1,0.311756935270806,1
"2301",0,0,0,0,1,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.0377358490566038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372093023255814,0.488888888888889,0.766182298546896,0
"2302",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.0943396226415094,0,0,0.269230769230769,0.155555555555556,0.230769230769231,0.736423841059603,0,0,0.304347826086957,0.212121212121212,0.3,0.748461538461538,0,0,0.755555555555556,0.578599735799207,1
"2303",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.269230769230769,0.155555555555556,0.230769230769231,0.759381898454746,0,0,0.304347826086957,0.212121212121212,0.3,0.771794871794872,0,0,0.755555555555556,0.578599735799207,1
"2304",0,0,0,0,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0377358490566038,0,0,0.192307692307692,0.111111111111111,0.192307692307692,0.805298013245033,0,0,0.217391304347826,0.181818181818182,0.25,0.710769230769231,0,0,0.755555555555556,0.578599735799207,1
"2305",0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0.320754716981132,0,0,0.192307692307692,0.244444444444444,0.192307692307692,0.779564806054872,0,0,0.217391304347826,0.424242424242424,0.25,0.774038461538461,0.416666666666667,1,0.244444444444444,0.414795244385733,1
"2306",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0377358490566038,0,0,0.230769230769231,0.244444444444444,0.0384615384615385,0.688741721854305,0,0,0.217391304347826,0.303030303030303,0,0,0,0,0.755555555555556,0.578599735799207,0
"2307",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0188679245283019,0,0,0.307692307692308,0.2,0.307692307692308,0.682781456953642,0.0833333333333333,0,0.347826086956522,0.272727272727273,0.4,0.693942307692308,0.0833333333333333,0.209302325581395,0,0.124174372523118,1
"2308",0,0,0,0,1,0,0.833333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0754716981132075,0,0,0.230769230769231,0.222222222222222,0.192307692307692,0.626931567328918,0,0,0.260869565217391,0.303030303030303,0.25,0.710769230769231,0,0.732558139534884,0.111111111111111,0.640686922060766,0
"2309",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.307692307692308,0.222222222222222,0.230769230769231,0.692273730684327,0,0,0.347826086956522,0.303030303030303,0.3,0.703589743589744,0,0.593023255813953,1,0.311756935270806,0
"2310",0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.188679245283019,0,0,0.192307692307692,0.111111111111111,0.192307692307692,0.837086092715232,0,0,0.217391304347826,0.151515151515152,0.25,0.796923076923077,0,0.151162790697675,0.488888888888889,1,1
"2311",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.113207547169811,0,0,0.230769230769231,0,0,0,0,0,0.260869565217391,0,0,0,0,0.558139534883721,0.288888888888889,0.772787318361955,0
"2312",0,0,0,0,0,0,0.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0377358490566038,0,0,0.230769230769231,0.155555555555556,0.192307692307692,0.709933774834437,0,0,0.260869565217391,0.181818181818182,0.3,0.691025641025641,0,0.918604651162791,0.8,0,1
"2313",0,0,0,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.244444444444444,0.414795244385733,1
"2314",1,0,1,0,0,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.69811320754717,0,0,0.230769230769231,0.177777777777778,0.153846153846154,0.675496688741722,0,0,0.260869565217391,0.363636363636364,0.25,0.678461538461538,0,0,0.755555555555556,0.578599735799207,0
"2315",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0754716981132075,0,0,0.230769230769231,0.266666666666667,0.0769230769230769,0.609271523178808,0,0,0.260869565217391,0.393939393939394,0.05,0.7,0,0.209302325581395,0,0.124174372523118,0
"2316",1,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.679245283018868,0,0,0.192307692307692,0.111111111111111,0,0,0,0,0.173913043478261,0.151515151515152,0,0,0,0.918604651162791,0.8,0,0
"2317",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0.0754716981132075,0,0,0.230769230769231,0.177777777777778,0.230769230769231,0.803532008830022,0,0,0.260869565217391,0.212121212121212,0.3,0.776923076923077,0,0.151162790697675,0.488888888888889,1,1
"2318",0,0,1,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.169811320754717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.244444444444444,0.414795244385733,0
"2319",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0.0377358490566038,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.791296121097446,0,0,0.347826086956522,0.242424242424242,0.35,0.804230769230769,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"2320",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0377358490566038,0,0,0.269230769230769,0.155555555555556,0.269230769230769,0.727190160832545,0,0,0.347826086956522,0.242424242424242,0.4,0.780769230769231,0,0.406976744186047,0.311111111111111,0.803170409511229,1
"2321",0,0,1,0,0,0,0.166666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.264150943396226,0,0,0.230769230769231,0.311111111111111,0.0769230769230769,0.556291390728477,0,0,0.260869565217391,0.181818181818182,0.15,0.664102564102564,0,0.406976744186047,0.311111111111111,0.803170409511229,0
"2322",0,0,0,0,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.113207547169811,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.812362030905077,0,0,0.260869565217391,0.181818181818182,0.3,0.762820512820513,0,0.406976744186047,0.311111111111111,0.803170409511229,1
"2323",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0188679245283019,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.694039735099338,0,0,0.347826086956522,0.242424242424242,0.35,0.705384615384615,0,0.593023255813953,1,0.311756935270806,1
"2324",0,0,1,0,0,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.188679245283019,0,0,0.230769230769231,0.155555555555556,0.230769230769231,0.855250709555345,0,0,0.260869565217391,0.212121212121212,0.3,0.78974358974359,0,0.732558139534884,0.111111111111111,0.640686922060766,1
"2325",0,0,0,0,1,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.192307692307692,0.111111111111111,0.115384615384615,0.618101545253863,0,0,0.217391304347826,0.303030303030303,0.2,0.581538461538462,0,0.209302325581395,0,0.124174372523118,0
"2326",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0754716981132075,0,0.2,0.269230769230769,0.222222222222222,0.230769230769231,0.600441501103753,0,0.0526315789473684,0.217391304347826,0.181818181818182,0.25,0.603076923076923,0,0.406976744186047,0.311111111111111,0.803170409511229,1
"2327",0,0,0,0,0,1,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0566037735849057,0,0,0.230769230769231,0.133333333333333,0,0,0,0,0.260869565217391,0.242424242424242,0,0,0,0.918604651162791,0.8,0,0
"2328",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.0566037735849057,0,0,0.192307692307692,0.111111111111111,0,0,0,0,0.217391304347826,0.151515151515152,0,0,0,0.593023255813953,1,0.311756935270806,0
"2329",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0188679245283019,0,0,0.192307692307692,0.133333333333333,0.192307692307692,0.865342163355408,0,0,0.217391304347826,0.151515151515152,0.25,0.829230769230769,0,0.918604651162791,0.8,0,1
"2330",0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0377358490566038,0,0,0.269230769230769,0.155555555555556,0.269230769230769,0.726584673604541,0,0,0.347826086956522,0.333333333333333,0.4,0.80034965034965,0,1,0.244444444444444,0.414795244385733,1
"2331",1,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.283018867924528,0,0,0.192307692307692,0.111111111111111,0,0,0,0,0.217391304347826,0.151515151515152,0,0,0,0,0.755555555555556,0.578599735799207,0
"2332",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.688741721854305,0,0,0.260869565217391,0.212121212121212,0.3,0.628205128205128,0,0.151162790697675,0.488888888888889,1,1
"2333",0,0,0,0,1,0,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.192307692307692,0.177777777777778,0.153846153846154,0.582781456953642,0.0833333333333333,0,0.217391304347826,0.242424242424242,0.15,0.753846153846154,0,0.593023255813953,1,0.311756935270806,1
"2334",0,0,0,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0566037735849057,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372093023255814,0.488888888888889,0.766182298546896,0
"2335",0,0,0,0,0,0,0.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209302325581395,0,0.124174372523118,0
"2336",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0377358490566038,0,0,0.307692307692308,0.177777777777778,0.269230769230769,0.747019867549669,0,0,0.347826086956522,0.242424242424242,0.35,0.759230769230769,0,0.372093023255814,0.488888888888889,0.766182298546896,1
"2337",0,0,1,0,0,0,0.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.773584905660377,0,0,0.230769230769231,0.2,0,0,0,0,0.260869565217391,0.181818181818182,0,0,0,0.732558139534884,0.111111111111111,0.640686922060766,0
"2338",0,0,0,0,1,0,0.166666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0188679245283019,0,0,0.230769230769231,0.133333333333333,0.230769230769231,0.626931567328918,0,0,0.260869565217391,0.242424242424242,0.3,0.592307692307692,0,0.593023255813953,1,0.311756935270806,0
"2339",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0188679245283019,0,0,0.269230769230769,0.2,0.230769230769231,0.653421633554084,0,0,0.304347826086957,0.212121212121212,0.3,0.682051282051282,0,0.406976744186047,0.311111111111111,0.803170409511229,1
"2340",0,0,1,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.830188679245283,0,0,0.192307692307692,0,0,0,0,0,0.217391304347826,0,0,0,0,0.918604651162791,0.8,0,0
"2341",0,0,0,0,1,0,0.666666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0566037735849057,0,0,0.230769230769231,0.155555555555556,0.230769230769231,0.609271523178808,0,0,0.260869565217391,0.181818181818182,0.3,0.646153846153846,0,1,0.244444444444444,0.414795244385733,1
"2342",0,0,0,0,0,1,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.188679245283019,0,0,0.153846153846154,0.177777777777778,0,0,0,0,0.217391304347826,0.303030303030303,0,0,0,0.209302325581395,0,0.124174372523118,0
"2343",0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0188679245283019,0,0,0.230769230769231,0.2,0.0384615384615385,0.529801324503311,0.0833333333333333,0,0.260869565217391,0.181818181818182,0,0,0,0.593023255813953,1,0.311756935270806,0
"2344",0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0566037735849057,0,0,0.192307692307692,0.133333333333333,0.192307692307692,0.635761589403974,0,0,0.217391304347826,0.181818181818182,0.25,0.664102564102564,0,1,0.244444444444444,0.414795244385733,1
"2345",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0.0566037735849057,0,0,0.269230769230769,0.155555555555556,0.269230769230769,0.734153263954588,0,0,0.304347826086957,0.242424242424242,0.35,0.676923076923077,0,0.151162790697675,0.488888888888889,1,1
"2346",0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0377358490566038,0,0,0.269230769230769,0.177777777777778,0.230769230769231,0.69271523178808,0,0,0.347826086956522,0.303030303030303,0.35,0.648846153846154,0,0.558139534883721,0.288888888888889,0.772787318361955,1
"2347",0,0,0,0,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0188679245283019,0,0,0.269230769230769,0.177777777777778,0.269230769230769,0.704966887417219,0,0,0.347826086956522,0.242424242424242,0.4,0.783192307692308,0,0.918604651162791,0.8,0,1
"2348",0,0,0,0,0,1,0.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0943396226415094,0,0.2,0.461538461538462,0.422222222222222,0.423076923076923,0.749872643912379,0,0.263157894736842,0.521739130434783,0.606060606060606,0.6,0.830769230769231,0,0.151162790697675,0.488888888888889,1,1
