"","Marital.status2","Marital.statusOthers","Application.mode12","Application.mode14","Application.mode8","Application.modeOthers","Application.order","Course2","Course3","Course4","Course5","Course6","Course7","Course8","Course9","Course10","Course11","Course12","Course13","Course14","Course15","Course16","Course17","Daytime.evening.attendance1","Previous.qualification12","Previous.qualification14","Previous.qualificationOthers","Nacionality14","Nacionality9","NacionalityOthers","Mother.s.qualification13","Mother.s.qualification22","Mother.s.qualification23","Mother.s.qualification3","Mother.s.qualificationOthers","Father.s.qualification14","Father.s.qualification24","Father.s.qualification27","Father.s.qualification28","Father.s.qualification3","Father.s.qualificationOthers","Mother.s.occupation3","Mother.s.occupation4","Mother.s.occupation5","Mother.s.occupation6","Mother.s.occupation8","Mother.s.occupationOthers","Father.s.occupation11","Father.s.occupation4","Father.s.occupation5","Father.s.occupation6","Father.s.occupation7","Father.s.occupation8","Father.s.occupation9","Father.s.occupationOthers","Displaced1","Educational.special.needs1","Debtor1","Tuition.fees.up.to.date1","Gender1","Scholarship.holder1","Age.at.enrollment","International1","Curricular.units.1st.sem..credited.","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..evaluations.","Curricular.units.1st.sem..approved.","Curricular.units.1st.sem..grade.","Curricular.units.1st.sem..without.evaluations.","Curricular.units.2nd.sem..credited.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..evaluations.","Curricular.units.2nd.sem..approved.","Curricular.units.2nd.sem..grade.","Curricular.units.2nd.sem..without.evaluations.","Unemployment.rate","Inflation.rate","GDP"
"391",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.027027027027027,0,0,0.411764705882353,0.375,0.466666666666667,0.735661764705882,0,0,0.470588235294118,0.535714285714286,0.416666666666667,0.75,0,0.732558139534884,0.111111111111111,0.640686922060766
"392",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918604651162791,0.8,0
"393",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.027027027027027,0,0,0.294117647058824,0.541666666666667,0.333333333333333,0.705882352941177,0,0,0.294117647058824,0.321428571428571,0.333333333333333,0.647727272727273,0,0.732558139534884,0.111111111111111,0.640686922060766
"394",0,0,0,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0810810810810811,0,0,0.352941176470588,0.25,0.4,0.696078431372549,0,0,0.352941176470588,0.214285714285714,0.25,0.757575757575758,0,0.209302325581395,0,0.124174372523118
"395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.027027027027027,0,0,0.294117647058824,0.25,0.2,0.686274509803922,0,0,0.294117647058824,0.214285714285714,0.333333333333333,0.767045454545454,0,0,0.755555555555556,0.578599735799207
"396",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.162162162162162,0,0.0714285714285714,0.352941176470588,0.5,0.266666666666667,0.788235294117647,0,0.0833333333333333,0.352941176470588,0.607142857142857,0.166666666666667,0.767045454545454,0,0.558139534883721,0.288888888888889,0.772787318361955
"397",0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0540540540540541,0,0,0.411764705882353,0.416666666666667,0.333333333333333,0.790588235294118,0,0,0.411764705882353,0.285714285714286,0.5,0.742424242424242,0,0.558139534883721,0.288888888888889,0.772787318361955
"398",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0810810810810811,0,0,0.411764705882353,0.458333333333333,0.4,0.683333333333333,0,0,0.411764705882353,0.25,0.583333333333333,0.738636363636364,0,0.732558139534884,0.111111111111111,0.640686922060766
"399",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.135135135135135,0,0,0.411764705882353,0.583333333333333,0.4,0.63202614379085,0.125,0,0.470588235294118,0.357142857142857,0.666666666666667,0.672585227272727,0,0.593023255813953,1,0.311756935270806
"400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.108108108108108,0,0,0.294117647058824,0.375,0.2,0.627450980392157,0,0,0.294117647058824,0.464285714285714,0.166666666666667,0.710227272727273,0,0,0.755555555555556,0.578599735799207
"401",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.297297297297297,0,0.5,0.764705882352941,0.791666666666667,0.533333333333333,0.683823529411765,0,0.416666666666667,0.588235294117647,0.607142857142857,0.5,0.625,0,0.918604651162791,0.8,0
"402",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0810810810810811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372093023255814,0.488888888888889,0.766182298546896
"403",0,0,0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558139534883721,0.288888888888889,0.772787318361955
"404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0810810810810811,0,0,0.294117647058824,0.375,0.133333333333333,0.588235294117647,0,0,0.294117647058824,0.357142857142857,0.166666666666667,0.625,0,0,0.755555555555556,0.578599735799207
"405",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0540540540540541,0,0.428571428571429,0.705882352941177,0.541666666666667,0.733333333333333,0.705882352941177,0,0.333333333333333,0.647058823529412,0.535714285714286,0.833333333333333,0.635330578512397,0,0.151162790697675,0.488888888888889,1
"406",0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0540540540540541,0,0,0.352941176470588,0.375,0.333333333333333,0.666666666666667,0,0,0.352941176470588,0.214285714285714,0.5,0.615530303030303,0,0.732558139534884,0.111111111111111,0.640686922060766
"407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.027027027027027,0,0,0.294117647058824,0.375,0.2,0.666666666666667,0,0,0.294117647058824,0.285714285714286,0.166666666666667,0.767045454545454,0,0.151162790697675,0.488888888888889,1
"408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0540540540540541,0,0,0.411764705882353,0.5,0.266666666666667,0.73235294117647,0,0,0.411764705882353,0.392857142857143,0.416666666666667,0.664772727272727,0,1,0.244444444444444,0.414795244385733
"409",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0810810810810811,0,0,0.411764705882353,0.375,0.333333333333333,0.708235294117647,0,0,0.411764705882353,0.321428571428571,0.5,0.668831168831169,0,0.558139534883721,0.288888888888889,0.772787318361955
"410",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0810810810810811,0,0.357142857142857,0.647058823529412,0.75,0.533333333333333,0.74264705882353,0,0.333333333333333,0.588235294117647,0.357142857142857,0.25,0.625,0,0.406976744186047,0.311111111111111,0.803170409511229
"411",0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0810810810810811,0,0,0.411764705882353,0.291666666666667,0.4,0.765686274509804,0,0,0.411764705882353,0.25,0.5,0.739583333333333,0,0,0.755555555555556,0.578599735799207
"412",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0810810810810811,0,0,0.352941176470588,0.5,0.333333333333333,0.717647058823529,0,0,0.352941176470588,0.285714285714286,0.416666666666667,0.829545454545454,0,0.732558139534884,0.111111111111111,0.640686922060766
"413",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.0810810810810811,0,0,0.294117647058824,0.291666666666667,0.333333333333333,0.647058823529412,0,0,0.294117647058824,0.25,0.25,0.568181818181818,0,0.151162790697675,0.488888888888889,1
"414",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.0540540540540541,0,0.285714285714286,0.588235294117647,0.416666666666667,0.333333333333333,0.647058823529412,0,0.166666666666667,0.411764705882353,0.285714285714286,0.166666666666667,0.568181818181818,0,0.151162790697675,0.488888888888889,1
"415",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.189189189189189,0,0,0.294117647058824,0.208333333333333,0.333333333333333,0.635294117647059,0,0,0.294117647058824,0.392857142857143,0.166666666666667,0.625,0,0.372093023255814,0.488888888888889,0.766182298546896
"416",0,0,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0.027027027027027,0,0,0.294117647058824,0.375,0.266666666666667,0.735294117647059,0,0,0.294117647058824,0.392857142857143,0.416666666666667,0.641233766233766,0,0.558139534883721,0.288888888888889,0.772787318361955
"417",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0810810810810811,0,0,0.352941176470588,0.541666666666667,0.133333333333333,0.588235294117647,0,0,0.352941176470588,0.428571428571429,0.333333333333333,0.610795454545454,0,0,0.755555555555556,0.578599735799207
"418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.27027027027027,0,0,0.294117647058824,0.5,0.2,0.588235294117647,0,0,0.294117647058824,0.428571428571429,0.0833333333333333,0.738636363636364,0,0,0.755555555555556,0.578599735799207
"419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.135135135135135,0,0,0.352941176470588,0.458333333333333,0.266666666666667,0.735294117647059,0.125,0,0.352941176470588,0.464285714285714,0.25,0.776515151515151,0,0.209302325581395,0,0.124174372523118
"420",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0540540540540541,0,0,0.352941176470588,0.416666666666667,0.133333333333333,0.61764705882353,0,0,0.352941176470588,0.214285714285714,0.25,0.625,0,0,0.755555555555556,0.578599735799207
"421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.027027027027027,0,0,0.411764705882353,0.5,0.333333333333333,0.705882352941177,0,0,0.411764705882353,0.321428571428571,0.5,0.71969696969697,0,0.406976744186047,0.311111111111111,0.803170409511229
"422",0,0,0,0,1,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0810810810810811,0,0,0.411764705882353,0.5,0.4,0.686274509803922,0,0,0.411764705882353,0.357142857142857,0.25,0.738636363636364,0,1,0.244444444444444,0.414795244385733
"423",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0540540540540541,0,0.0714285714285714,0.352941176470588,0.25,0.333333333333333,0.729411764705882,0,0,0.352941176470588,0.285714285714286,0.5,0.724431818181818,0,0.372093023255814,0.488888888888889,0.766182298546896
"424",0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0540540540540541,0,0,0.352941176470588,0.375,0.333333333333333,0.741176470588235,0,0.5,0.588235294117647,0.571428571428571,0.666666666666667,0.625,0.125,0.151162790697675,0.488888888888889,1
"425",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0810810810810811,0,0,0.352941176470588,0.25,0.266666666666667,0.705882352941177,0,0,0.352941176470588,0.285714285714286,0.166666666666667,0.643939393939394,0,0.372093023255814,0.488888888888889,0.766182298546896
"426",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.027027027027027,0,0,0.352941176470588,0.291666666666667,0.333333333333333,0.741176470588235,0,0,0.352941176470588,0.214285714285714,0.416666666666667,0.670454545454545,0,0.406976744186047,0.311111111111111,0.803170409511229
"427",0,0,0,0,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0810810810810811,0,0,0.294117647058824,0.458333333333333,0.266666666666667,0.647058823529412,0,0,0.294117647058824,0.25,0.416666666666667,0.75,0,0.558139534883721,0.288888888888889,0.772787318361955
"428",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.108108108108108,0,0,0.294117647058824,0.333333333333333,0.2,0.666666666666667,0.125,0,0.294117647058824,0.285714285714286,0.25,0.757575757575758,0,0.593023255813953,1,0.311756935270806
"429",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.027027027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755555555555556,0.578599735799207
"430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.135135135135135,0,0,0.294117647058824,0.291666666666667,0.2,0.745098039215686,0,0,0.294117647058824,0.214285714285714,0.333333333333333,0.681818181818182,0,0,0.755555555555556,0.578599735799207
"431",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.0810810810810811,0,0,0.352941176470588,0.333333333333333,0.333333333333333,0.788235294117647,0,0,0.352941176470588,0.357142857142857,0.333333333333333,0.738636363636364,0,0.593023255813953,1,0.311756935270806
"432",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0810810810810811,0,0,0.294117647058824,0.583333333333333,0.133333333333333,0.647058823529412,0.375,0,0.294117647058824,0.321428571428571,0.25,0.71969696969697,0,0.209302325581395,0,0.124174372523118
"433",0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0810810810810811,0,0,0.294117647058824,0.375,0.266666666666667,0.6,0,0,0.294117647058824,0.214285714285714,0.25,0.625,0,0.918604651162791,0.8,0
"434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0540540540540541,0,0,0.352941176470588,0.458333333333333,0.2,0.607843137254902,0,0,0.352941176470588,0.357142857142857,0.416666666666667,0.670454545454545,0,0.209302325581395,0,0.124174372523118
"435",0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0540540540540541,0,0,0.411764705882353,0.416666666666667,0.333333333333333,0.767058823529412,0,0,0.411764705882353,0.25,0.583333333333333,0.710227272727273,0,0.558139534883721,0.288888888888889,0.772787318361955
"436",0,0,0,0,0,0,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.027027027027027,0,0,0.294117647058824,0.375,0.266666666666667,0.705882352941177,0,0,0.294117647058824,0.357142857142857,0.166666666666667,0.625,0,0.151162790697675,0.488888888888889,1
"437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0540540540540541,0,0,0.294117647058824,0.375,0.266666666666667,0.647058823529412,0,0,0.294117647058824,0.285714285714286,0.25,0.606060606060606,0,0.558139534883721,0.288888888888889,0.772787318361955
"438",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.027027027027027,0,0,0.352941176470588,0.25,0.4,0.745098039215686,0,0,0.352941176470588,0.25,0.416666666666667,0.772727272727273,0,0.558139534883721,0.288888888888889,0.772787318361955
"439",0,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0.027027027027027,0,0,0.352941176470588,0.291666666666667,0.333333333333333,0.741176470588235,0,0,0.352941176470588,0.214285714285714,0.5,0.738636363636364,0,0.372093023255814,0.488888888888889,0.766182298546896
"440",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0810810810810811,0,0,0.294117647058824,0.416666666666667,0.266666666666667,0.647058823529412,0,0,0.294117647058824,0.25,0.333333333333333,0.653409090909091,0,0.918604651162791,0.8,0
"441",0,0,0,0,1,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0540540540540541,0,0,0.352941176470588,0.375,0.333333333333333,0.764705882352941,0,0,0.352941176470588,0.285714285714286,0.416666666666667,0.590909090909091,0,0,0.755555555555556,0.578599735799207
"442",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.135135135135135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732558139534884,0.111111111111111,0.640686922060766
"443",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0810810810810811,1,0,0.411764705882353,0.583333333333333,0,0,0.75,0,0.411764705882353,0.428571428571429,0.166666666666667,0.662878787878788,0,0.151162790697675,0.488888888888889,1
"444",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0810810810810811,0,0,0.411764705882353,0.375,0.4,0.696078431372549,0,0,0.411764705882353,0.25,0.5,0.814393939393939,0,0.406976744186047,0.311111111111111,0.803170409511229
"445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.0540540540540541,0,0,0.352941176470588,0.416666666666667,0.266666666666667,0.75,0,0,0.352941176470588,0.428571428571429,0.166666666666667,0.738636363636364,0,0.372093023255814,0.488888888888889,0.766182298546896
"446",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0810810810810811,0,0.142857142857143,0.352941176470588,0.333333333333333,0.4,0.764705882352941,0,0.0833333333333333,0.352941176470588,0.642857142857143,0.166666666666667,0.681818181818182,0,0.558139534883721,0.288888888888889,0.772787318361955
"447",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0810810810810811,0,0,0.294117647058824,0.416666666666667,0.133333333333333,0.852941176470588,0.125,0,0.294117647058824,0.25,0.333333333333333,0.639204545454545,0,0.593023255813953,1,0.311756935270806
"448",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0.0540540540540541,0,0,0.470588235294118,0.333333333333333,0.466666666666667,0.751260504201681,0.125,0,0.470588235294118,0.285714285714286,0.583333333333333,0.725649350649351,0.125,0.209302325581395,0,0.124174372523118
"449",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.135135135135135,0,0,0.294117647058824,0.333333333333333,0,0,0,0,0.294117647058824,0.25,0,0,0,0.151162790697675,0.488888888888889,1
"450",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.324324324324324,0,0.571428571428571,0.764705882352941,0.666666666666667,0.533333333333333,0.61764705882353,0,0.666666666666667,0.705882352941177,0.678571428571429,0.75,0.587121212121212,0,0.209302325581395,0,0.124174372523118
